2026/07/09 08:36:47 [notice] 1#1: using the "epoll" event method
2026/07/09 08:36:47 [notice] 1#1: nginx/1.24.0
2026/07/09 08:36:47 [notice] 1#1: built by gcc 10.2.1 20210110 (Debian 10.2.1-6) 
2026/07/09 08:36:47 [notice] 1#1: OS: Linux 4.19.90-89.11.v2401.ky10.x86_64
2026/07/09 08:36:47 [notice] 1#1: getrlimit(RLIMIT_NOFILE): 1073741816:1073741816
2026/07/09 08:36:47 [notice] 1#1: start worker processes
2026/07/09 09:02:52 [error] 29#29: *2 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:52 [error] 29#29: *2 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:52 [error] 29#29: *1 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:52 [error] 29#29: *1 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:52 [error] 29#29: *1 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:52 [error] 29#29: *1 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:52 [error] 29#29: *2 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:52 [error] 29#29: *2 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:52 [error] 29#29: *1 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:52 [error] 29#29: *1 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:52 [error] 29#29: *2 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:52 [error] 29#29: *2 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:52 [error] 29#29: *2 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:52 [error] 29#29: *2 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:52 [error] 29#29: *1 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:52 [error] 29#29: *1 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:53 [error] 29#29: *1 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:53 [error] 29#29: *1 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:53 [error] 29#29: *2 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:53 [error] 29#29: *2 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:57 [error] 29#29: *2 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:57 [error] 29#29: *2 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:57 [error] 29#29: *1 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:02:57 [error] 29#29: *1 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:00 [error] 29#29: *4 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:00 [error] 29#29: *4 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:00 [error] 29#29: *3 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:00 [error] 29#29: *3 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:00 [error] 29#29: *4 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:00 [error] 29#29: *4 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:00 [error] 29#29: *3 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:00 [error] 29#29: *3 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:01 [error] 29#29: *3 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:01 [error] 29#29: *3 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:03 [error] 29#29: *3 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:03 [error] 29#29: *3 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:03 [error] 29#29: *4 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:03 [error] 29#29: *4 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:39 [error] 29#29: *5 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.96, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:39 [error] 29#29: *5 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.96, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:39 [error] 29#29: *6 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.96, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:39 [error] 29#29: *6 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.96, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:40 [error] 29#29: *6 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.96, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:40 [error] 29#29: *6 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.96, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:42 [error] 29#29: *7 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:42 [error] 29#29: *7 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:42 [error] 29#29: *8 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:42 [error] 29#29: *8 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:42 [error] 29#29: *8 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:42 [error] 29#29: *8 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:42 [error] 29#29: *7 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:42 [error] 29#29: *7 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:43 [error] 29#29: *8 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:43 [error] 29#29: *8 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:43 [error] 29#29: *7 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:43 [error] 29#29: *7 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.222, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:44 [error] 29#29: *6 open() "/etc/nginx/html/assets/index.b8671fce.js" failed (2: No such file or directory), client: 192.168.100.96, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:44 [error] 29#29: *6 open() "/usr/share/nginx/html/404.html" failed (2: No such file or directory), client: 192.168.100.96, server: 192.168.100.67, request: "GET /assets/index.b8671fce.js HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
2026/07/09 09:03:44 [error] 29#29: *5 open() "/etc/nginx/html/assets/index.50afdf98.css" failed (2: No such file or directory), client: 192.168.100.96, server: 192.168.100.67, request: "GET /assets/index.50afdf98.css HTTP/1.1", host: "192.168.100.67:3001", referrer: "http://192.168.100.67:3001/"
